"Program","Year","Period","Week Ending","Geo Level","State","State ANSI","Ag District","Ag District Code","County","County ANSI","Zip Code","Region","watershed_code","Watershed","Commodity","Data Item","Domain","Domain Category","Value","CV (%)"
"CENSUS","2022","YEAR","","STATE","VERMONT","50","","","","","","","00000000","","INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF PRODUCERS - NET INCOME, MEASURED IN $","FARM SALES","FARM SALES: (100,000 TO 249,999 $)","27,948,000","26.0"
"CENSUS","2022","YEAR","","STATE","VERMONT","50","","","","","","","00000000","","INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF PRODUCERS - NET INCOME, MEASURED IN $","FARM SALES","FARM SALES: (2,500 TO 4,999 $)","-5,339,000","-24.3"
"CENSUS","2022","YEAR","","STATE","VERMONT","50","","","","","","","00000000","","INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF PRODUCERS - NET INCOME, MEASURED IN $","FARM SALES","FARM SALES: (25,000 TO 49,999 $)","3,722,000","55.6"
"CENSUS","2022","YEAR","","STATE","VERMONT","50","","","","","","","00000000","","INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF PRODUCERS - NET INCOME, MEASURED IN $","FARM SALES","FARM SALES: (250,000 TO 499,999 $)","46,831,000","22.6"
"CENSUS","2022","YEAR","","STATE","VERMONT","50","","","","","","","00000000","","INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF PRODUCERS - NET INCOME, MEASURED IN $","FARM SALES","FARM SALES: (5,000 TO 9,999 $)","-5,249,000","-21.4"
"CENSUS","2022","YEAR","","STATE","VERMONT","50","","","","","","","00000000","","INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF PRODUCERS - NET INCOME, MEASURED IN $","FARM SALES","FARM SALES: (50,000 TO 99,999 $)","7,927,000","31.3"
"CENSUS","2022","YEAR","","STATE","VERMONT","50","","","","","","","00000000","","INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF PRODUCERS - NET INCOME, MEASURED IN $","FARM SALES","FARM SALES: (500,000 TO 999,999 $)","31,560,000","15.9"
"CENSUS","2022","YEAR","","STATE","VERMONT","50","","","","","","","00000000","","INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF PRODUCERS - NET INCOME, MEASURED IN $","FARM SALES","FARM SALES: (LESS THAN 1,000 $)","-25,049,000","-17.5"
"CENSUS","2022","YEAR","","STATE","VERMONT","50","","","","","","","00000000","","INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF PRODUCERS - NET INCOME, MEASURED IN $","NAICS CLASSIFICATION","NAICS CLASSIFICATION: (1111)","4,569,000","26.8"
"CENSUS","2022","YEAR","","STATE","VERMONT","50","","","","","","","00000000","","INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF PRODUCERS - NET INCOME, MEASURED IN $","NAICS CLASSIFICATION","NAICS CLASSIFICATION: (1112)","15,015,000","58.8"
"CENSUS","2022","YEAR","","STATE","VERMONT","50","","","","","","","00000000","","INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF PRODUCERS - NET INCOME, MEASURED IN $","NAICS CLASSIFICATION","NAICS CLASSIFICATION: (1113)","3,980,000","36.0"
"CENSUS","2022","YEAR","","STATE","VERMONT","50","","","","","","","00000000","","INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF PRODUCERS - NET INCOME, MEASURED IN $","NAICS CLASSIFICATION","NAICS CLASSIFICATION: (1114)","4,131,000","35.8"
"CENSUS","2022","YEAR","","STATE","VERMONT","50","","","","","","","00000000","","INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF PRODUCERS - NET INCOME, MEASURED IN $","NAICS CLASSIFICATION","NAICS CLASSIFICATION: (1119)","68,151,000","17.9"
"CENSUS","2022","YEAR","","STATE","VERMONT","50","","","","","","","00000000","","INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF PRODUCERS - NET INCOME, MEASURED IN $","NAICS CLASSIFICATION","NAICS CLASSIFICATION: (11193 & 11194 & 11199)","68,151,000","17.9"
"CENSUS","2022","YEAR","","STATE","VERMONT","50","","","","","","","00000000","","INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF PRODUCERS - NET INCOME, MEASURED IN $","NAICS CLASSIFICATION","NAICS CLASSIFICATION: (112111)","732,000","(H)"
"CENSUS","2022","YEAR","","STATE","VERMONT","50","","","","","","","00000000","","INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF PRODUCERS - NET INCOME, MEASURED IN $","NAICS CLASSIFICATION","NAICS CLASSIFICATION: (112112)"," (D)","(D)"
"CENSUS","2022","YEAR","","STATE","VERMONT","50","","","","","","","00000000","","INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF PRODUCERS - NET INCOME, MEASURED IN $","NAICS CLASSIFICATION","NAICS CLASSIFICATION: (11212)"," (D)","(D)"
"CENSUS","2022","YEAR","","STATE","VERMONT","50","","","","","","","00000000","","INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF PRODUCERS - NET INCOME, MEASURED IN $","NAICS CLASSIFICATION","NAICS CLASSIFICATION: (1122)","-396,000","-75.1"
"CENSUS","2022","YEAR","","STATE","VERMONT","50","","","","","","","00000000","","INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF PRODUCERS - NET INCOME, MEASURED IN $","NAICS CLASSIFICATION","NAICS CLASSIFICATION: (1123)","-371,000","(H)"
"CENSUS","2022","YEAR","","STATE","VERMONT","50","","","","","","","00000000","","INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF PRODUCERS - NET INCOME, MEASURED IN $","NAICS CLASSIFICATION","NAICS CLASSIFICATION: (1124)","-6,611,000","-18.0"
"CENSUS","2022","YEAR","","STATE","VERMONT","50","","","","","","","00000000","","INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF PRODUCERS - NET INCOME, MEASURED IN $","NAICS CLASSIFICATION","NAICS CLASSIFICATION: (1125 & 1129)","-17,045,000","-23.4"
"CENSUS","2022","YEAR","","STATE","VERMONT","50","","","","","","","00000000","","INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF PRODUCERS - NET INCOME, MEASURED IN $","TOTAL","NOT SPECIFIED","309,532,000","8.5"
"CENSUS","2021","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","STRAWBERRIES","STRAWBERRIES, ORGANIC - ACRES HARVESTED","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)","4,228","45.7"
"CENSUS","2021","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","STRAWBERRIES","STRAWBERRIES, ORGANIC - SALES, MEASURED IN $","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)","311,784,980","46.0"
"CENSUS","2021","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","STRAWBERRIES","STRAWBERRIES, ORGANIC - SALES, MEASURED IN CWT","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)","1,412,627","51.7"
"CENSUS","2021","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","STRAWBERRIES","STRAWBERRIES, ORGANIC, FRESH MARKET - SALES, MEASURED IN $","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)"," (D)","(D)"
"CENSUS","2021","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","STRAWBERRIES","STRAWBERRIES, ORGANIC, FRESH MARKET - SALES, MEASURED IN CWT","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)","1,401,384","50.6"
"CENSUS","2021","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","STRAWBERRIES","STRAWBERRIES, ORGANIC, PROCESSING - OPERATIONS WITH SALES","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)","7","60.0"
"CENSUS","2021","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","STRAWBERRIES","STRAWBERRIES, ORGANIC, PROCESSING - SALES, MEASURED IN $","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)"," (D)","(D)"
"CENSUS","2021","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","STRAWBERRIES","STRAWBERRIES, ORGANIC, PROCESSING - SALES, MEASURED IN CWT","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)","11,244","(H)"
"CENSUS","2021","YEAR","","STATE","CONNECTICUT","09","","","","","","","00000000","","STRAWBERRIES","STRAWBERRIES, ORGANIC - ACRES HARVESTED","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)","3","(H)"
"CENSUS","2021","YEAR","","STATE","CONNECTICUT","09","","","","","","","00000000","","STRAWBERRIES","STRAWBERRIES, ORGANIC - SALES, MEASURED IN $","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)","40,890","(H)"
"CENSUS","2021","YEAR","","STATE","CONNECTICUT","09","","","","","","","00000000","","STRAWBERRIES","STRAWBERRIES, ORGANIC - SALES, MEASURED IN CWT","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)","183","(H)"
"CENSUS","2021","YEAR","","STATE","CONNECTICUT","09","","","","","","","00000000","","STRAWBERRIES","STRAWBERRIES, ORGANIC, FRESH MARKET - SALES, MEASURED IN $","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)","40,890","(H)"
"CENSUS","2021","YEAR","","STATE","CONNECTICUT","09","","","","","","","00000000","","STRAWBERRIES","STRAWBERRIES, ORGANIC, FRESH MARKET - SALES, MEASURED IN CWT","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)","183","(H)"
"CENSUS","2021","YEAR","","STATE","FLORIDA","12","","","","","","","00000000","","STRAWBERRIES","STRAWBERRIES, ORGANIC - ACRES HARVESTED","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)","704","99.8"
"CENSUS","2021","YEAR","","STATE","FLORIDA","12","","","","","","","00000000","","STRAWBERRIES","STRAWBERRIES, ORGANIC - SALES, MEASURED IN $","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)","18,358,396","(H)"
"CENSUS","2021","YEAR","","STATE","FLORIDA","12","","","","","","","00000000","","STRAWBERRIES","STRAWBERRIES, ORGANIC - SALES, MEASURED IN CWT","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)","67,146","(H)"
"CENSUS","2021","YEAR","","STATE","FLORIDA","12","","","","","","","00000000","","STRAWBERRIES","STRAWBERRIES, ORGANIC, FRESH MARKET - SALES, MEASURED IN $","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)","18,358,396","(H)"
"CENSUS","2021","YEAR","","STATE","FLORIDA","12","","","","","","","00000000","","STRAWBERRIES","STRAWBERRIES, ORGANIC, FRESH MARKET - SALES, MEASURED IN CWT","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)","67,146","(H)"
"CENSUS","2021","YEAR","","STATE","MAINE","23","","","","","","","00000000","","STRAWBERRIES","STRAWBERRIES, ORGANIC - ACRES HARVESTED","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)","11","62.4"
"CENSUS","2021","YEAR","","STATE","MAINE","23","","","","","","","00000000","","STRAWBERRIES","STRAWBERRIES, ORGANIC - SALES, MEASURED IN $","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)","174,980","(H)"
"CENSUS","2021","YEAR","","STATE","MAINE","23","","","","","","","00000000","","STRAWBERRIES","STRAWBERRIES, ORGANIC - SALES, MEASURED IN CWT","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)","504","(H)"
"CENSUS","2021","YEAR","","STATE","MAINE","23","","","","","","","00000000","","STRAWBERRIES","STRAWBERRIES, ORGANIC, FRESH MARKET - SALES, MEASURED IN $","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)","174,980","(H)"
"CENSUS","2021","YEAR","","STATE","MAINE","23","","","","","","","00000000","","STRAWBERRIES","STRAWBERRIES, ORGANIC, FRESH MARKET - SALES, MEASURED IN CWT","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)","504","(H)"
"CENSUS","2021","YEAR","","STATE","MASSACHUSETTS","25","","","","","","","00000000","","STRAWBERRIES","STRAWBERRIES, ORGANIC - ACRES HARVESTED","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)","9","89.6"
"CENSUS","2021","YEAR","","STATE","MASSACHUSETTS","25","","","","","","","00000000","","STRAWBERRIES","STRAWBERRIES, ORGANIC - SALES, MEASURED IN $","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)","94,827","80.1"
"CENSUS","2021","YEAR","","STATE","MASSACHUSETTS","25","","","","","","","00000000","","STRAWBERRIES","STRAWBERRIES, ORGANIC - SALES, MEASURED IN CWT","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)","251","76.5"
"CENSUS","2021","YEAR","","STATE","MASSACHUSETTS","25","","","","","","","00000000","","STRAWBERRIES","STRAWBERRIES, ORGANIC, FRESH MARKET - SALES, MEASURED IN $","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)","94,827","80.1"
"CENSUS","2021","YEAR","","STATE","MASSACHUSETTS","25","","","","","","","00000000","","STRAWBERRIES","STRAWBERRIES, ORGANIC, FRESH MARKET - SALES, MEASURED IN CWT","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)","251","76.5"
"CENSUS","2021","YEAR","","STATE","NEW HAMPSHIRE","33","","","","","","","00000000","","STRAWBERRIES","STRAWBERRIES, ORGANIC - ACRES HARVESTED","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)","6","(H)"
"CENSUS","2021","YEAR","","STATE","NEW HAMPSHIRE","33","","","","","","","00000000","","STRAWBERRIES","STRAWBERRIES, ORGANIC - SALES, MEASURED IN $","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)","52,665","(H)"
"CENSUS","2021","YEAR","","STATE","NEW HAMPSHIRE","33","","","","","","","00000000","","STRAWBERRIES","STRAWBERRIES, ORGANIC - SALES, MEASURED IN CWT","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)","132","(H)"
"CENSUS","2021","YEAR","","STATE","NEW HAMPSHIRE","33","","","","","","","00000000","","STRAWBERRIES","STRAWBERRIES, ORGANIC, FRESH MARKET - SALES, MEASURED IN $","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)","52,665","(H)"
"CENSUS","2021","YEAR","","STATE","NEW HAMPSHIRE","33","","","","","","","00000000","","STRAWBERRIES","STRAWBERRIES, ORGANIC, FRESH MARKET - SALES, MEASURED IN CWT","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)","132","(H)"
"CENSUS","2021","YEAR","","STATE","NEW YORK","36","","","","","","","00000000","","STRAWBERRIES","STRAWBERRIES, ORGANIC - ACRES HARVESTED","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)","38","42.2"
"CENSUS","2021","YEAR","","STATE","NEW YORK","36","","","","","","","00000000","","STRAWBERRIES","STRAWBERRIES, ORGANIC - SALES, MEASURED IN $","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)","633,111","44.5"
"CENSUS","2021","YEAR","","STATE","NEW YORK","36","","","","","","","00000000","","STRAWBERRIES","STRAWBERRIES, ORGANIC - SALES, MEASURED IN CWT","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)","1,755","32.6"
"CENSUS","2021","YEAR","","STATE","NEW YORK","36","","","","","","","00000000","","STRAWBERRIES","STRAWBERRIES, ORGANIC, FRESH MARKET - SALES, MEASURED IN $","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)"," (D)","(D)"
"CENSUS","2021","YEAR","","STATE","NEW YORK","36","","","","","","","00000000","","STRAWBERRIES","STRAWBERRIES, ORGANIC, FRESH MARKET - SALES, MEASURED IN CWT","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)"," (D)","(D)"
"CENSUS","2021","YEAR","","STATE","NEW YORK","36","","","","","","","00000000","","STRAWBERRIES","STRAWBERRIES, ORGANIC, PROCESSING - OPERATIONS WITH SALES","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)","2","94.9"
"CENSUS","2021","YEAR","","STATE","NEW YORK","36","","","","","","","00000000","","STRAWBERRIES","STRAWBERRIES, ORGANIC, PROCESSING - SALES, MEASURED IN $","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)"," (D)","(D)"
"CENSUS","2021","YEAR","","STATE","NEW YORK","36","","","","","","","00000000","","STRAWBERRIES","STRAWBERRIES, ORGANIC, PROCESSING - SALES, MEASURED IN CWT","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)"," (D)","(D)"
"CENSUS","2021","YEAR","","STATE","RHODE ISLAND","44","","","","","","","00000000","","STRAWBERRIES","STRAWBERRIES, ORGANIC - ACRES HARVESTED","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)"," (D)","(D)"
"CENSUS","2021","YEAR","","STATE","RHODE ISLAND","44","","","","","","","00000000","","STRAWBERRIES","STRAWBERRIES, ORGANIC - SALES, MEASURED IN $","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)"," (D)","(D)"
"CENSUS","2021","YEAR","","STATE","RHODE ISLAND","44","","","","","","","00000000","","STRAWBERRIES","STRAWBERRIES, ORGANIC - SALES, MEASURED IN CWT","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)"," (D)","(D)"
"CENSUS","2021","YEAR","","STATE","RHODE ISLAND","44","","","","","","","00000000","","STRAWBERRIES","STRAWBERRIES, ORGANIC, FRESH MARKET - SALES, MEASURED IN $","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)"," (D)","(D)"
"CENSUS","2021","YEAR","","STATE","RHODE ISLAND","44","","","","","","","00000000","","STRAWBERRIES","STRAWBERRIES, ORGANIC, FRESH MARKET - SALES, MEASURED IN CWT","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)"," (D)","(D)"
"CENSUS","2021","YEAR","","STATE","VERMONT","50","","","","","","","00000000","","STRAWBERRIES","STRAWBERRIES, ORGANIC - ACRES HARVESTED","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)","33","43.3"
"CENSUS","2021","YEAR","","STATE","VERMONT","50","","","","","","","00000000","","STRAWBERRIES","STRAWBERRIES, ORGANIC - SALES, MEASURED IN $","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)","480,304","49.7"
"CENSUS","2021","YEAR","","STATE","VERMONT","50","","","","","","","00000000","","STRAWBERRIES","STRAWBERRIES, ORGANIC - SALES, MEASURED IN CWT","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)","1,202","39.1"
"CENSUS","2021","YEAR","","STATE","VERMONT","50","","","","","","","00000000","","STRAWBERRIES","STRAWBERRIES, ORGANIC, FRESH MARKET - SALES, MEASURED IN $","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)","480,304","49.7"
"CENSUS","2021","YEAR","","STATE","VERMONT","50","","","","","","","00000000","","STRAWBERRIES","STRAWBERRIES, ORGANIC, FRESH MARKET - SALES, MEASURED IN CWT","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)","1,202","39.1"
"SURVEY","2024","WEEK #24","2024-06-16","STATE","CONNECTICUT","09","","","","","","","00000000","","STRAWBERRIES","STRAWBERRIES - CONDITION, MEASURED IN PCT EXCELLENT","TOTAL","NOT SPECIFIED","45",""
"SURVEY","2024","WEEK #24","2024-06-16","STATE","CONNECTICUT","09","","","","","","","00000000","","STRAWBERRIES","STRAWBERRIES - CONDITION, MEASURED IN PCT FAIR","TOTAL","NOT SPECIFIED","0",""
"SURVEY","2024","WEEK #24","2024-06-16","STATE","CONNECTICUT","09","","","","","","","00000000","","STRAWBERRIES","STRAWBERRIES - CONDITION, MEASURED IN PCT GOOD","TOTAL","NOT SPECIFIED","55",""
"SURVEY","2024","WEEK #24","2024-06-16","STATE","CONNECTICUT","09","","","","","","","00000000","","STRAWBERRIES","STRAWBERRIES - CONDITION, MEASURED IN PCT POOR","TOTAL","NOT SPECIFIED","0",""
"SURVEY","2024","WEEK #24","2024-06-16","STATE","CONNECTICUT","09","","","","","","","00000000","","STRAWBERRIES","STRAWBERRIES - CONDITION, MEASURED IN PCT VERY POOR","TOTAL","NOT SPECIFIED","0",""
"SURVEY","2024","WEEK #24","2024-06-16","STATE","MAINE","23","","","","","","","00000000","","STRAWBERRIES","STRAWBERRIES - CONDITION, MEASURED IN PCT EXCELLENT","TOTAL","NOT SPECIFIED","75",""
"SURVEY","2024","WEEK #24","2024-06-16","STATE","MAINE","23","","","","","","","00000000","","STRAWBERRIES","STRAWBERRIES - CONDITION, MEASURED IN PCT FAIR","TOTAL","NOT SPECIFIED","7",""
"SURVEY","2024","WEEK #24","2024-06-16","STATE","MAINE","23","","","","","","","00000000","","STRAWBERRIES","STRAWBERRIES - CONDITION, MEASURED IN PCT GOOD","TOTAL","NOT SPECIFIED","18",""
"SURVEY","2024","WEEK #24","2024-06-16","STATE","MAINE","23","","","","","","","00000000","","STRAWBERRIES","STRAWBERRIES - CONDITION, MEASURED IN PCT POOR","TOTAL","NOT SPECIFIED","0",""
"SURVEY","2024","WEEK #24","2024-06-16","STATE","MAINE","23","","","","","","","00000000","","STRAWBERRIES","STRAWBERRIES - CONDITION, MEASURED IN PCT VERY POOR","TOTAL","NOT SPECIFIED","0",""
"SURVEY","2024","WEEK #24","2024-06-16","STATE","MASSACHUSETTS","25","","","","","","","00000000","","STRAWBERRIES","STRAWBERRIES - CONDITION, MEASURED IN PCT EXCELLENT","TOTAL","NOT SPECIFIED","45",""
"SURVEY","2024","WEEK #24","2024-06-16","STATE","MASSACHUSETTS","25","","","","","","","00000000","","STRAWBERRIES","STRAWBERRIES - CONDITION, MEASURED IN PCT FAIR","TOTAL","NOT SPECIFIED","0",""
"SURVEY","2024","WEEK #24","2024-06-16","STATE","MASSACHUSETTS","25","","","","","","","00000000","","STRAWBERRIES","STRAWBERRIES - CONDITION, MEASURED IN PCT GOOD","TOTAL","NOT SPECIFIED","55",""
"SURVEY","2024","WEEK #24","2024-06-16","STATE","MASSACHUSETTS","25","","","","","","","00000000","","STRAWBERRIES","STRAWBERRIES - CONDITION, MEASURED IN PCT POOR","TOTAL","NOT SPECIFIED","0",""
"SURVEY","2024","WEEK #24","2024-06-16","STATE","MASSACHUSETTS","25","","","","","","","00000000","","STRAWBERRIES","STRAWBERRIES - CONDITION, MEASURED IN PCT VERY POOR","TOTAL","NOT SPECIFIED","0",""
"SURVEY","2024","WEEK #24","2024-06-16","STATE","NEW HAMPSHIRE","33","","","","","","","00000000","","STRAWBERRIES","STRAWBERRIES - CONDITION, MEASURED IN PCT EXCELLENT","TOTAL","NOT SPECIFIED","0",""
"SURVEY","2024","WEEK #24","2024-06-16","STATE","NEW HAMPSHIRE","33","","","","","","","00000000","","STRAWBERRIES","STRAWBERRIES - CONDITION, MEASURED IN PCT FAIR","TOTAL","NOT SPECIFIED","0",""
"SURVEY","2024","WEEK #24","2024-06-16","STATE","NEW HAMPSHIRE","33","","","","","","","00000000","","STRAWBERRIES","STRAWBERRIES - CONDITION, MEASURED IN PCT GOOD","TOTAL","NOT SPECIFIED","100",""
"SURVEY","2024","WEEK #24","2024-06-16","STATE","NEW HAMPSHIRE","33","","","","","","","00000000","","STRAWBERRIES","STRAWBERRIES - CONDITION, MEASURED IN PCT POOR","TOTAL","NOT SPECIFIED","0",""
"SURVEY","2024","WEEK #24","2024-06-16","STATE","NEW HAMPSHIRE","33","","","","","","","00000000","","STRAWBERRIES","STRAWBERRIES - CONDITION, MEASURED IN PCT VERY POOR","TOTAL","NOT SPECIFIED","0",""
"SURVEY","2024","WEEK #24","2024-06-16","STATE","RHODE ISLAND","44","","","","","","","00000000","","STRAWBERRIES","STRAWBERRIES - CONDITION, MEASURED IN PCT EXCELLENT","TOTAL","NOT SPECIFIED","45",""
